:START_ID(Ingredient),:END_ID(Effect),type,evidence_type,graph_score:float,paper_count:int
AHNFELTIOPSIS CONCINNA EXTRACT,HYDRATING,improves,cosing_function,0.0,0
AHNFELTIOPSIS CONCINNA EXTRACT,BARRIER_REPAIR,improves,cosing_function,0.0,0
CARAPA GUIANENSIS SEED OIL,HYDRATING,improves,cosing_function,0.0,0
CARAPA GUIANENSIS SEED OIL,BARRIER_REPAIR,improves,cosing_function,0.0,0
GYPSOPHILA PANICULATA ROOT EXTRACT,HYDRATING,improves,cosing_function,0.0,0
GYPSOPHILA PANICULATA ROOT EXTRACT,BARRIER_REPAIR,improves,cosing_function,0.0,0
IRIS ENSATA EXTRACT,HYDRATING,improves,cosing_function,0.0,0
IRIS ENSATA EXTRACT,BARRIER_REPAIR,improves,cosing_function,0.0,0
PLUKENETIA VOLUBILIS SEED OIL,HYDRATING,improves,cosing_function,0.0,0
PLUKENETIA VOLUBILIS SEED OIL,BARRIER_REPAIR,improves,cosing_function,0.0,0
PLUKENETIA VOLUBILIS SEED OIL,MOISTURE_RETENTION,improves,cosing_function,0.0,0
PLUKENETIA VOLUBILIS SEED OIL,SOOTHING,improves,cosing_function,0.0,0
ACRYLATES/POLYTRIMETHYLSILOXYMETHACRYLATE COPOLYMER,HYDRATING,improves,cosing_function,0.0,0
ACRYLATES/POLYTRIMETHYLSILOXYMETHACRYLATE COPOLYMER,BARRIER_REPAIR,improves,cosing_function,0.0,0
ACRYLATES/ETHYLHEXYL ACRYLATE/DIMETHICONE METHACRYLATE COPOLYMER,HYDRATING,improves,cosing_function,0.0,0
ACRYLATES/ETHYLHEXYL ACRYLATE/DIMETHICONE METHACRYLATE COPOLYMER,BARRIER_REPAIR,improves,cosing_function,0.0,0
VERONICA OFFICINALIS EXTRACT,HYDRATING,improves,cosing_function,0.0,0
VERONICA OFFICINALIS EXTRACT,BARRIER_REPAIR,improves,cosing_function,0.0,0
VERONICA OFFICINALIS LEAF EXTRACT,HYDRATING,improves,cosing_function,0.0,0
VERONICA OFFICINALIS LEAF EXTRACT,BARRIER_REPAIR,improves,cosing_function,0.0,0
CETRARIA ISLANDICA EXTRACT,HYDRATING,improves,cosing_function,0.0,0
CETRARIA ISLANDICA EXTRACT,BARRIER_REPAIR,improves,cosing_function,0.0,0
CETRARIA ISLANDICA EXTRACT,SOOTHING,reduces,cosing_function,0.0,0
CETRARIA ISLANDICA EXTRACT,ANTI_INFLAMMATORY,reduces,cosing_function,0.0,0
ASIATIC ACID,HYDRATING,improves,cosing_function,0.0,0
ASIATIC ACID,BARRIER_REPAIR,improves,cosing_function,0.0,0
ASPERGILLUS FERMENT,HYDRATING,improves,cosing_function,0.0,0
ASPERGILLUS FERMENT,BARRIER_REPAIR,improves,cosing_function,0.0,0
ASPARTIC ACID,HYDRATING,improves,cosing_function,0.0,0
ASPARTIC ACID,BARRIER_REPAIR,improves,cosing_function,0.0,0
ASPARAGOPSIS ARMATA EXTRACT,BARRIER_REPAIR,improves,cosing_function,0.0,0
ASPARAGOPSIS ARMATA EXTRACT,SOOTHING,improves,cosing_function,0.0,0
ASTAXANTHIN,HYDRATING,improves,cosing_function,0.0,0
ASCORBYL PALMITATE,ANTIOXIDANT,improves,cosing_function,0.0,0
ASCORBYL PALMITATE,ANTI_AGING,improves,cosing_function,0.0,0
ASCORBYL TETRAISOPALMITATE,ANTIOXIDANT,improves,cosing_function,0.0,0
ASCORBYL TETRAISOPALMITATE,ANTI_AGING,improves,cosing_function,0.0,0
ASCORBYL TETRAISOPALMITATE,HYDRATING,improves,cosing_function,0.0,0
ASCORBYL TETRAISOPALMITATE,BARRIER_REPAIR,improves,cosing_function,0.0,0
PLATYCODON GRANDIFLORUS ROOT EXTRACT,ANTIOXIDANT,improves,cosing_function,0.0,0
PLATYCODON GRANDIFLORUS ROOT EXTRACT,ANTI_AGING,improves,cosing_function,0.0,0
ASCORBYL GLUCOSIDE,ANTIOXIDANT,improves,cosing_function,0.0,0
ASCORBYL GLUCOSIDE,ANTI_AGING,improves,cosing_function,0.0,0
ASCORBIC ACID,ANTIOXIDANT,improves,cosing_function,0.0,0
ASCORBIC ACID,HYDRATING,improves,cosing_function,0.0,0
ASCORBIC ACID,BARRIER_REPAIR,improves,cosing_function,0.0,0
ACETYL HEPTAPEPTIDE-4,HYDRATING,improves,cosing_function,0.0,0
ACETYL HEPTAPEPTIDE-4,MOISTURE_RETENTION,improves,cosing_function,0.0,0
ACETYL HEPTAPEPTIDE-4,BARRIER_REPAIR,improves,cosing_function,0.0,0
ACETYL HEXAPEPTIDE-1,HYDRATING,improves,cosing_function,0.0,0
ACETYL HEXAPEPTIDE-1,BARRIER_REPAIR,improves,cosing_function,0.0,0
ACETYLPHYTOSPHINGOSINE,HYDRATING,improves,cosing_function,0.0,0
ACETYLPHYTOSPHINGOSINE,BARRIER_REPAIR,improves,cosing_function,0.0,0
ACETYL TETRAPEPTIDE-11,HYDRATING,improves,cosing_function,0.0,0
ACETYL TETRAPEPTIDE-11,BARRIER_REPAIR,improves,cosing_function,0.0,0
ACETYL TETRAPEPTIDE-9,HYDRATING,improves,cosing_function,0.0,0
ACETYL TETRAPEPTIDE-9,BARRIER_REPAIR,improves,cosing_function,0.0,0
ACETYL TETRAPEPTIDE-5,HYDRATING,improves,cosing_function,0.0,0
ACETYL TETRAPEPTIDE-5,MOISTURE_RETENTION,improves,cosing_function,0.0,0
ACETYL TETRAPEPTIDE-2,HYDRATING,improves,cosing_function,0.0,0
ACETYL TETRAPEPTIDE-2,BARRIER_REPAIR,improves,cosing_function,0.0,0
ACETYL METHIONINE,HYDRATING,improves,cosing_function,0.0,0
ACETYL METHIONINE,BARRIER_REPAIR,improves,cosing_function,0.0,0
ACETYLATED GLYCOL STEARATE,HYDRATING,improves,cosing_function,0.0,0
ACETYLATED GLYCOL STEARATE,BARRIER_REPAIR,improves,cosing_function,0.0,0
ACETYL DIPEPTIDE-1 CETYL ESTER,HYDRATING,improves,cosing_function,0.0,0
ACETYL DIPEPTIDE-1 CETYL ESTER,BARRIER_REPAIR,improves,cosing_function,0.0,0
ACETYL GLUTAMINE,HYDRATING,improves,cosing_function,0.0,0
ACETYL GLUTAMINE,BARRIER_REPAIR,improves,cosing_function,0.0,0
ELAEIS GUINEENSIS KERNEL CERA,HYDRATING,improves,cosing_function,0.0,0
ELAEIS GUINEENSIS KERNEL CERA,BARRIER_REPAIR,improves,cosing_function,0.0,0
ACETYL GLUCOSAMINE,HYDRATING,improves,cosing_function,0.0,0
ACETYL GLUCOSAMINE,BARRIER_REPAIR,improves,cosing_function,0.0,0
ACETAMIDE MEA,HYDRATING,improves,cosing_function,0.0,0
ACETAMIDE MEA,MOISTURE_RETENTION,improves,cosing_function,0.0,0
ACETAMIDE MEA,BARRIER_REPAIR,improves,cosing_function,0.0,0
UNCARIA GAMBIR EXTRACT,SEBUM_REGULATION,reduces,cosing_function,0.0,0
PERSEA GRATISSIMA FRUIT EXTRACT,HYDRATING,improves,cosing_function,0.0,0
PERSEA GRATISSIMA FRUIT EXTRACT,BARRIER_REPAIR,improves,cosing_function,0.0,0
PERSEA GRATISSIMA FRUIT EXTRACT,MOISTURE_RETENTION,improves,cosing_function,0.0,0
PERSEA GRATISSIMA FRUIT EXTRACT,SOOTHING,reduces,cosing_function,0.0,0
PERSEA GRATISSIMA FRUIT EXTRACT,ANTI_INFLAMMATORY,reduces,cosing_function,0.0,0
AMINOPROPYL ASCORBYL PHOSPHATE,ANTIOXIDANT,improves,cosing_function,0.0,0
AMINOPROPYL ASCORBYL PHOSPHATE,ANTI_AGING,improves,cosing_function,0.0,0
AMINOPROPYL ASCORBYL PHOSPHATE,HYDRATING,improves,cosing_function,0.0,0
AMINOPROPYL ASCORBYL PHOSPHATE,BARRIER_REPAIR,improves,cosing_function,0.0,0
GIGARTINA STELLATA EXTRACT,BARRIER_REPAIR,improves,cosing_function,0.0,0
GIGARTINA STELLATA EXTRACT,SOOTHING,improves,cosing_function,0.0,0
AMINOETHANESULFINIC ACID,ANTIOXIDANT,improves,cosing_function,0.0,0
AMINOETHANESULFINIC ACID,ANTI_AGING,improves,cosing_function,0.0,0
LONICERA JAPONICA FLOWER EXTRACT,HYDRATING,improves,cosing_function,0.0,0
LONICERA JAPONICA FLOWER EXTRACT,BARRIER_REPAIR,improves,cosing_function,0.0,0
LINSEED OIL ASCORBATE ESTERS,ANTIOXIDANT,improves,cosing_function,0.0,0
LINSEED OIL ASCORBATE ESTERS,ANTI_AGING,improves,cosing_function,0.0,0
LINSEED OIL ASCORBATE ESTERS,HYDRATING,improves,cosing_function,0.0,0
LINSEED OIL ASCORBATE ESTERS,BARRIER_REPAIR,improves,cosing_function,0.0,0
LINSEED OIL ASCORBATE ESTERS,SOOTHING,improves,cosing_function,0.0,0
ARTEMIA EXTRACT,HYDRATING,improves,cosing_function,0.0,0
ARTEMIA EXTRACT,BARRIER_REPAIR,improves,cosing_function,0.0,0
ARGANIA SPINOSA KERNEL OIL,HYDRATING,improves,cosing_function,0.0,0
ARGANIA SPINOSA KERNEL OIL,BARRIER_REPAIR,improves,cosing_function,0.0,0
SCIADOPITYS VERTICILLATA ROOT EXTRACT,ANTIMICROBIAL,reduces,cosing_function,0.0,0
SCIADOPITYS VERTICILLATA ROOT EXTRACT,HYDRATING,improves,cosing_function,0.0,0
SCIADOPITYS VERTICILLATA ROOT EXTRACT,BARRIER_REPAIR,improves,cosing_function,0.0,0
ARONIA ARBUTIFOLIA EXTRACT,HYDRATING,improves,cosing_function,0.0,0
ARONIA ARBUTIFOLIA EXTRACT,BARRIER_REPAIR,improves,cosing_function,0.0,0
ARACHIDYL ALCOHOL,HYDRATING,improves,cosing_function,0.0,0
ARACHIDYL ALCOHOL,BARRIER_REPAIR,improves,cosing_function,0.0,0
SWIFTLET NEST EXTRACT,HYDRATING,improves,cosing_function,0.0,0
SWIFTLET NEST EXTRACT,BARRIER_REPAIR,improves,cosing_function,0.0,0
ADENINE,HYDRATING,improves,cosing_function,0.0,0
ADENINE,BARRIER_REPAIR,improves,cosing_function,0.0,0
ADENOSINE PHOSPHATE,HYDRATING,improves,cosing_function,0.0,0
ADENOSINE PHOSPHATE,BARRIER_REPAIR,improves,cosing_function,0.0,0
ADENOSINE TRIPHOSPHATE,HYDRATING,improves,cosing_function,0.0,0
ADENOSINE TRIPHOSPHATE,BARRIER_REPAIR,improves,cosing_function,0.0,0
ADENOSINE,HYDRATING,improves,cosing_function,0.0,0
ADENOSINE,BARRIER_REPAIR,improves,cosing_function,0.0,0
JANIA RUBENS EXTRACT,HYDRATING,improves,cosing_function,0.0,0
JANIA RUBENS EXTRACT,BARRIER_REPAIR,improves,cosing_function,0.0,0
SEA SILT EXTRACT,HYDRATING,improves,cosing_function,0.0,0
SEA SILT EXTRACT,BARRIER_REPAIR,improves,cosing_function,0.0,0
SEA SILT,HYDRATING,improves,cosing_function,0.0,0
SEA SILT,BARRIER_REPAIR,improves,cosing_function,0.0,0
ORYZA SATIVA LEES EXTRACT,HYDRATING,improves,cosing_function,0.0,0
ORYZA SATIVA LEES EXTRACT,BARRIER_REPAIR,improves,cosing_function,0.0,0
ORYZA SATIVA GERM EXTRACT,HYDRATING,improves,cosing_function,0.0,0
ORYZA SATIVA GERM EXTRACT,BARRIER_REPAIR,improves,cosing_function,0.0,0
RICE FERMENT FILTRATE,HYDRATING,improves,cosing_function,0.0,0
RICE FERMENT FILTRATE,BARRIER_REPAIR,improves,cosing_function,0.0,0
CUSCUTA AUSTRALIS SEED EXTRACT,HYDRATING,improves,cosing_function,0.0,0
CUSCUTA AUSTRALIS SEED EXTRACT,BARRIER_REPAIR,improves,cosing_function,0.0,0
GLYCYRRHIZIC ACID,HYDRATING,improves,cosing_function,0.0,0
GLYCYRRHIZIC ACID,MOISTURE_RETENTION,improves,cosing_function,0.0,0
GLYCYRRHIZIC ACID,BARRIER_REPAIR,improves,cosing_function,0.0,0
SILICA SILYLATE,HYDRATING,improves,cosing_function,0.0,0
SILICA SILYLATE,BARRIER_REPAIR,improves,cosing_function,0.0,0
SILICA DIMETHYL SILYLATE,HYDRATING,improves,cosing_function,0.0,0
SILICA DIMETHYL SILYLATE,BARRIER_REPAIR,improves,cosing_function,0.0,0
OLUS OIL,BARRIER_REPAIR,improves,cosing_function,0.0,0
CITRULLINE,HYDRATING,improves,cosing_function,0.0,0
CITRULLINE,BARRIER_REPAIR,improves,cosing_function,0.0,0
GLYCYRRHETINIC ACID,HYDRATING,improves,cosing_function,0.0,0
GLYCYRRHETINIC ACID,BARRIER_REPAIR,improves,cosing_function,0.0,0
CYMBOPOGON NARDUS OIL,SEBUM_REGULATION,reduces,cosing_function,0.0,0
CYSTOSEIRA TAMARISCIFOLIA EXTRACT,HYDRATING,improves,cosing_function,0.0,0
CYSTOSEIRA TAMARISCIFOLIA EXTRACT,BARRIER_REPAIR,improves,cosing_function,0.0,0
CYSTEINE HCL,ANTIOXIDANT,improves,cosing_function,0.0,0
CYSTEINE HCL,ANTI_AGING,improves,cosing_function,0.0,0
CYSTEINE,ANTIOXIDANT,improves,cosing_function,0.0,0
CYSTEINE,ANTI_AGING,improves,cosing_function,0.0,0
LARIX SIBIRICA WOOD EXTRACT,ANTIMICROBIAL,reduces,cosing_function,0.0,0
LARIX SIBIRICA WOOD EXTRACT,ANTIOXIDANT,improves,cosing_function,0.0,0
LARIX SIBIRICA WOOD EXTRACT,ANTI_AGING,improves,cosing_function,0.0,0
LARIX SIBIRICA WOOD EXTRACT,BARRIER_REPAIR,improves,cosing_function,0.0,0
LARIX SIBIRICA WOOD EXTRACT,SOOTHING,improves,cosing_function,0.0,0
SIMETHICONE,HYDRATING,improves,cosing_function,0.0,0
SIMETHICONE,BARRIER_REPAIR,improves,cosing_function,0.0,0
SPINACIA OLERACEA LEAF EXTRACT,HYDRATING,improves,cosing_function,0.0,0
SPINACIA OLERACEA LEAF EXTRACT,BARRIER_REPAIR,improves,cosing_function,0.0,0
PASSIFLORA INCARNATA EXTRACT,SEBUM_REGULATION,reduces,cosing_function,0.0,0
SPHINGOMONAS FERMENT EXTRACT,HYDRATING,improves,cosing_function,0.0,0
SPHINGOMONAS FERMENT EXTRACT,BARRIER_REPAIR,improves,cosing_function,0.0,0
MENTHA VIRIDIS LEAF OIL,SEBUM_REGULATION,reduces,cosing_function,0.0,0
MENTHA VIRIDIS LEAF OIL,HYDRATING,improves,cosing_function,0.0,0
MENTHA VIRIDIS LEAF OIL,BARRIER_REPAIR,improves,cosing_function,0.0,0
SPIRULINA PLATENSIS EXTRACT,BARRIER_REPAIR,improves,cosing_function,0.0,0
SPIRULINA PLATENSIS EXTRACT,SOOTHING,improves,cosing_function,0.0,0
SPIRULINA PLATENSIS POWDER,BARRIER_REPAIR,improves,cosing_function,0.0,0
SPIRULINA PLATENSIS POWDER,SOOTHING,improves,cosing_function,0.0,0
SPENT GRAIN WAX,HYDRATING,improves,cosing_function,0.0,0
SPENT GRAIN WAX,BARRIER_REPAIR,improves,cosing_function,0.0,0
STREPTOCOCCUS THERMOPHILUS FERMENT,HYDRATING,improves,cosing_function,0.0,0
STREPTOCOCCUS THERMOPHILUS FERMENT,MOISTURE_RETENTION,improves,cosing_function,0.0,0
STREPTOCOCCUS THERMOPHILUS FERMENT,BARRIER_REPAIR,improves,cosing_function,0.0,0
STEARYL HEPTANOATE,HYDRATING,improves,cosing_function,0.0,0
STEARYL HEPTANOATE,BARRIER_REPAIR,improves,cosing_function,0.0,0
STEARYL CAPRYLATE,HYDRATING,improves,cosing_function,0.0,0
STEARYL CAPRYLATE,BARRIER_REPAIR,improves,cosing_function,0.0,0
STEARYL ALCOHOL,HYDRATING,improves,cosing_function,0.0,0
STEARYL ALCOHOL,BARRIER_REPAIR,improves,cosing_function,0.0,0
STEARYL STEARATE,HYDRATING,improves,cosing_function,0.0,0
STEARYL STEARATE,BARRIER_REPAIR,improves,cosing_function,0.0,0
STEARYL DIMETHICONE,HYDRATING,improves,cosing_function,0.0,0
STEARYL DIMETHICONE,BARRIER_REPAIR,improves,cosing_function,0.0,0
STEARYL GLYCYRRHETINATE,HYDRATING,improves,cosing_function,0.0,0
STEARYL GLYCYRRHETINATE,BARRIER_REPAIR,improves,cosing_function,0.0,0
STEARYL GLYCYRRHETINATE,SOOTHING,reduces,cosing_function,0.0,0
STEARYL GLYCYRRHETINATE,ANTI_INFLAMMATORY,reduces,cosing_function,0.0,0
STEAROXYMETHICONE/DIMETHICONE COPOLYMER,HYDRATING,improves,cosing_function,0.0,0
STEAROXYMETHICONE/DIMETHICONE COPOLYMER,BARRIER_REPAIR,improves,cosing_function,0.0,0
STEAROYL INULIN,HYDRATING,improves,cosing_function,0.0,0
STEAROYL INULIN,BARRIER_REPAIR,improves,cosing_function,0.0,0
SCLEROTIUM GUM,HYDRATING,improves,cosing_function,0.0,0
SCLEROTIUM GUM,BARRIER_REPAIR,improves,cosing_function,0.0,0
SCLAREOLIDE,HYDRATING,improves,cosing_function,0.0,0
SCLAREOLIDE,BARRIER_REPAIR,improves,cosing_function,0.0,0
SQUALENE,HYDRATING,improves,cosing_function,0.0,0
SQUALENE,BARRIER_REPAIR,improves,cosing_function,0.0,0
SQUALANE,HYDRATING,improves,cosing_function,0.0,0
SQUALANE,BARRIER_REPAIR,improves,cosing_function,0.0,0
PRUNUS AMYGDALUS DULCIS OIL,HYDRATING,improves,cosing_function,0.0,0
PRUNUS AMYGDALUS DULCIS OIL,BARRIER_REPAIR,improves,cosing_function,0.0,0
PRUNUS AMYGDALUS DULCIS PROTEIN,HYDRATING,improves,cosing_function,0.0,0
PRUNUS AMYGDALUS DULCIS PROTEIN,BARRIER_REPAIR,improves,cosing_function,0.0,0
ROSA RUBIGINOSA SEED OIL,HYDRATING,improves,cosing_function,0.0,0
ROSA RUBIGINOSA SEED OIL,BARRIER_REPAIR,improves,cosing_function,0.0,0
SUCROSE POLYSTEARATE,HYDRATING,improves,cosing_function,0.0,0
SUCROSE POLYSTEARATE,BARRIER_REPAIR,improves,cosing_function,0.0,0
SUCROSE PALMITATE,HYDRATING,improves,cosing_function,0.0,0
SUCROSE PALMITATE,BARRIER_REPAIR,improves,cosing_function,0.0,0
SUCROSE TRISTEARATE,HYDRATING,improves,cosing_function,0.0,0
SUCROSE TRISTEARATE,BARRIER_REPAIR,improves,cosing_function,0.0,0
SUCROSE STEARATE,HYDRATING,improves,cosing_function,0.0,0
SUCROSE STEARATE,BARRIER_REPAIR,improves,cosing_function,0.0,0
SUCROSE LAURATE,HYDRATING,improves,cosing_function,0.0,0
SUCROSE LAURATE,BARRIER_REPAIR,improves,cosing_function,0.0,0
SUCROSE DISTEARATE,HYDRATING,improves,cosing_function,0.0,0
SUCROSE DISTEARATE,BARRIER_REPAIR,improves,cosing_function,0.0,0
SUCROSE,HYDRATING,improves,cosing_function,0.0,0
SUCROSE,MOISTURE_RETENTION,improves,cosing_function,0.0,0
SUCROSE,BARRIER_REPAIR,improves,cosing_function,0.0,0
SUCROSE,SOOTHING,reduces,cosing_function,0.0,0
SUCROSE,ANTI_INFLAMMATORY,reduces,cosing_function,0.0,0
GLYCERYL CAPRYLATE,HYDRATING,improves,cosing_function,0.0,0
GLYCERYL CAPRYLATE,BARRIER_REPAIR,improves,cosing_function,0.0,0
PSEUDOALTEROMONAS FERMENT EXTRACT,HYDRATING,improves,cosing_function,0.0,0
PSEUDOALTEROMONAS FERMENT EXTRACT,MOISTURE_RETENTION,improves,cosing_function,0.0,0
LAMINARIA SACCHARINA EXTRACT,BARRIER_REPAIR,improves,cosing_function,0.0,0
LAMINARIA SACCHARINA EXTRACT,SOOTHING,improves,cosing_function,0.0,0
BUTYROSPERMUM PARKII OIL,HYDRATING,improves,cosing_function,0.0,0
BUTYROSPERMUM PARKII OIL,BARRIER_REPAIR,improves,cosing_function,0.0,0
SUPEROXIDE DISMUTASE,ANTIOXIDANT,improves,cosing_function,0.0,0
SUPEROXIDE DISMUTASE,ANTI_AGING,improves,cosing_function,0.0,0
SUPEROXIDE DISMUTASE,HYDRATING,improves,cosing_function,0.0,0
SUPEROXIDE DISMUTASE,BARRIER_REPAIR,improves,cosing_function,0.0,0
SOLUBLE COLLAGEN,HYDRATING,improves,cosing_function,0.0,0
SOLUBLE COLLAGEN,MOISTURE_RETENTION,improves,cosing_function,0.0,0
SOLUBLE COLLAGEN,BARRIER_REPAIR,improves,cosing_function,0.0,0
NARCISSUS TAZETTA EXTRACT,SEBUM_REGULATION,reduces,cosing_function,0.0,0
NARCISSUS TAZETTA EXTRACT,HYDRATING,improves,cosing_function,0.0,0
NARCISSUS TAZETTA EXTRACT,BARRIER_REPAIR,improves,cosing_function,0.0,0
NARCISSUS TAZETTA BULB EXTRACT,SEBUM_REGULATION,reduces,cosing_function,0.0,0
NARCISSUS TAZETTA BULB EXTRACT,HYDRATING,improves,cosing_function,0.0,0
NARCISSUS TAZETTA BULB EXTRACT,BARRIER_REPAIR,improves,cosing_function,0.0,0
NYMPHAEA ALBA ROOT EXTRACT,HYDRATING,improves,cosing_function,0.0,0
NYMPHAEA ALBA ROOT EXTRACT,BARRIER_REPAIR,improves,cosing_function,0.0,0
CENTAUREA CYANUS FLOWER EXTRACT,SEBUM_REGULATION,reduces,cosing_function,0.0,0
CENTAUREA CYANUS FLOWER EXTRACT,HYDRATING,improves,cosing_function,0.0,0
CENTAUREA CYANUS FLOWER EXTRACT,BARRIER_REPAIR,improves,cosing_function,0.0,0
CENTAUREA CYANUS FLOWER WATER,HYDRATING,improves,cosing_function,0.0,0
CENTAUREA CYANUS FLOWER WATER,BARRIER_REPAIR,improves,cosing_function,0.0,0
CENTAUREA CYANUS FLOWER,HYDRATING,improves,cosing_function,0.0,0
CENTAUREA CYANUS FLOWER,BARRIER_REPAIR,improves,cosing_function,0.0,0
HYDRANGEA MACROPHYLLA LEAF EXTRACT,HYDRATING,improves,cosing_function,0.0,0
HYDRANGEA MACROPHYLLA LEAF EXTRACT,BARRIER_REPAIR,improves,cosing_function,0.0,0
TRICHOLOMA MATSUTAKE EXTRACT,HYDRATING,improves,cosing_function,0.0,0
TRICHOLOMA MATSUTAKE EXTRACT,BARRIER_REPAIR,improves,cosing_function,0.0,0
CUPRESSUS SEMPERVIRENS BARK EXTRACT,SEBUM_REGULATION,reduces,cosing_function,0.0,0
GLYCERYL ISOSTEARATE,HYDRATING,improves,cosing_function,0.0,0
GLYCERYL ISOSTEARATE,BARRIER_REPAIR,improves,cosing_function,0.0,0
MAACKIA FAURIEI STEM EXTRACT,ANTIMICROBIAL,reduces,cosing_function,0.0,0
MAACKIA FAURIEI STEM EXTRACT,ANTIOXIDANT,improves,cosing_function,0.0,0
MAACKIA FAURIEI STEM EXTRACT,ANTI_AGING,improves,cosing_function,0.0,0
MAACKIA FAURIEI STEM EXTRACT,HYDRATING,improves,cosing_function,0.0,0
MAACKIA FAURIEI STEM EXTRACT,BARRIER_REPAIR,improves,cosing_function,0.0,0
CHRYSANTHELLUM INDICUM EXTRACT,HYDRATING,improves,cosing_function,0.0,0
CHRYSANTHELLUM INDICUM EXTRACT,BARRIER_REPAIR,improves,cosing_function,0.0,0
SOY ISOFLAVONES,HYDRATING,improves,cosing_function,0.0,0
SOY ISOFLAVONES,BARRIER_REPAIR,improves,cosing_function,0.0,0
SORBITOL,HYDRATING,improves,cosing_function,0.0,0
SORBITOL,MOISTURE_RETENTION,improves,cosing_function,0.0,0
SORBITOL,BARRIER_REPAIR,improves,cosing_function,0.0,0
GLYCERYL OLEATE,HYDRATING,improves,cosing_function,0.0,0
GLYCERYL OLEATE,BARRIER_REPAIR,improves,cosing_function,0.0,0
SODIUM HYALURONATE CROSSPOLYMER,HYDRATING,improves,cosing_function,0.0,0
SODIUM HYALURONATE CROSSPOLYMER,MOISTURE_RETENTION,improves,cosing_function,0.0,0
SODIUM HYALURONATE CROSSPOLYMER,BARRIER_REPAIR,improves,cosing_function,0.0,0
GLYCERYL ETHYLHEXANOATE/STEARATE/ADIPATE,HYDRATING,improves,cosing_function,0.0,0
GLYCERYL ETHYLHEXANOATE/STEARATE/ADIPATE,BARRIER_REPAIR,improves,cosing_function,0.0,0
SODIUM HYALURONATE DIMETHYLSILANOL,HYDRATING,improves,cosing_function,0.0,0
SODIUM HYALURONATE DIMETHYLSILANOL,MOISTURE_RETENTION,improves,cosing_function,0.0,0
SODIUM HYALURONATE DIMETHYLSILANOL,BARRIER_REPAIR,improves,cosing_function,0.0,0
SODIUM HYALURONATE,HYDRATING,improves,cosing_function,0.0,0
SODIUM HYALURONATE,MOISTURE_RETENTION,improves,cosing_function,0.0,0
SODIUM HYALURONATE,BARRIER_REPAIR,improves,cosing_function,0.0,0
SODIUM PCA,HYDRATING,improves,cosing_function,0.0,0
SODIUM PCA,MOISTURE_RETENTION,improves,cosing_function,0.0,0
SODIUM PCA,BARRIER_REPAIR,improves,cosing_function,0.0,0
GLYCERYL ACRYLATE/ACRYLIC ACID COPOLYMER,HYDRATING,improves,cosing_function,0.0,0
GLYCERYL ACRYLATE/ACRYLIC ACID COPOLYMER,MOISTURE_RETENTION,improves,cosing_function,0.0,0
SODIUM POLYACRYLATE,HYDRATING,improves,cosing_function,0.0,0
SODIUM POLYACRYLATE,BARRIER_REPAIR,improves,cosing_function,0.0,0
SODIUM POLYASPARTATE,HYDRATING,improves,cosing_function,0.0,0
SODIUM POLYASPARTATE,MOISTURE_RETENTION,improves,cosing_function,0.0,0
SODIUM POLYASPARTATE,BARRIER_REPAIR,improves,cosing_function,0.0,0
SODIUM PALMITOYL PROLINE,HYDRATING,improves,cosing_function,0.0,0
SODIUM PALMITOYL PROLINE,BARRIER_REPAIR,improves,cosing_function,0.0,0
GLYCERYL ARACHIDONATE,HYDRATING,improves,cosing_function,0.0,0
GLYCERYL ARACHIDONATE,BARRIER_REPAIR,improves,cosing_function,0.0,0
SODIUM CHONDROITIN SULFATE,HYDRATING,improves,cosing_function,0.0,0
SODIUM CHONDROITIN SULFATE,BARRIER_REPAIR,improves,cosing_function,0.0,0
GLYCERYL STEARATE CITRATE,HYDRATING,improves,cosing_function,0.0,0
GLYCERYL STEARATE CITRATE,BARRIER_REPAIR,improves,cosing_function,0.0,0
SODIUM COCOYL GLYCINATE,HYDRATING,improves,cosing_function,0.0,0
SODIUM COCOYL GLYCINATE,BARRIER_REPAIR,improves,cosing_function,0.0,0
CHRYSANTHEMUM INDICUM FLOWER EXTRACT,HYDRATING,improves,cosing_function,0.0,0
CHRYSANTHEMUM INDICUM FLOWER EXTRACT,BARRIER_REPAIR,improves,cosing_function,0.0,0
SODIUM CASEINATE,HYDRATING,improves,cosing_function,0.0,0
SODIUM CASEINATE,BARRIER_REPAIR,improves,cosing_function,0.0,0
GLYCERYL STEARATES,HYDRATING,improves,cosing_function,0.0,0
GLYCERYL STEARATES,BARRIER_REPAIR,improves,cosing_function,0.0,0
GLYCERYL BEHENATE/EICOSADIOATE,HYDRATING,improves,cosing_function,0.0,0
GLYCERYL BEHENATE/EICOSADIOATE,BARRIER_REPAIR,improves,cosing_function,0.0,0
SODIUM ISETHIONATE,HYDRATING,improves,cosing_function,0.0,0
SODIUM ISETHIONATE,BARRIER_REPAIR,improves,cosing_function,0.0,0
GLYCERYL BEHENATE,HYDRATING,improves,cosing_function,0.0,0
GLYCERYL BEHENATE,BARRIER_REPAIR,improves,cosing_function,0.0,0
SODIUM RNA,HYDRATING,improves,cosing_function,0.0,0
SODIUM RNA,BARRIER_REPAIR,improves,cosing_function,0.0,0
SODIUM ASCORBYL PHOSPHATE,ANTIOXIDANT,improves,cosing_function,0.0,0
SODIUM ASCORBYL PHOSPHATE,ANTI_AGING,improves,cosing_function,0.0,0
